model_id,family,arch_name,params,trainable_params,input_features,n_c/depth/width,lr,loss,epochs,seed,val_R2_median,val_R2_mean,val_R2_global,val_MAE_median,status,notes
grid_controller_011_02_fno_encoder_decoder,Spectral/Fourier operators,fno_encoder_decoder,62924353,62924353,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.5283294729112975,,0.5493632562599002,0.11118393391370773,benchmark200_ranked,source_run_id=r_fno_encoder_decoder_gradient_default_71f178bc63; smoke_run_id=r_grid_controller_011_02_fno_encoder_decoder_smoke20; benchmark_run_id=r_benchmark_02_fno_encoder_decoder_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/fno_encoder_decoder.py
grid_controller_011_03_fourier_unet,Fourier-UNet,fourier_unet,34201393,34201393,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.7213412228588788,,0.6906715987270413,0.08332575112581253,benchmark200_ranked,source_run_id=r_fourier_unet_fourier_unet_l1_low_lr_ema_2c1933b10c; smoke_run_id=r_grid_controller_011_03_fourier_unet_smoke20; benchmark_run_id=r_benchmark_03_fourier_unet_benchmark200; resolution=original; val R2_median above orthogonal exploratory sweep val baseline; model_file=generated_models/grid_round/fourier_unet.py
grid_controller_011_04_hrdcn,High-resolution CNN/Transformer,hrdcn,9258281,9258281,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6441139770897555,,0.6304256052817581,0.09783340990543365,benchmark200_ranked,source_run_id=r_hrdcn_v3_best_gradient_33e00141e0; smoke_run_id=r_grid_controller_011_04_hrdcn_smoke20; benchmark_run_id=r_benchmark_04_hrdcn_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/hrdcn.py
grid_controller_011_05_hrformer,Transformer/operator variants,hrformer,215350593,215350593,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_hrformer_hrformer_l1_low_lr_ema_239a58f3dc; smoke_run_id=r_grid_controller_011_05_hrformer_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/hrformer.py
grid_controller_011_06_hrnet,High-resolution CNN/Transformer,hrnet,20138689,20138689,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6517475383159288,,0.6727485525960425,0.09413499385118484,benchmark200_ranked,source_run_id=r_hrnet_hrnet_gradient_v3_success_b6f158c7ff; smoke_run_id=r_grid_controller_011_06_hrnet_smoke20; benchmark_run_id=r_benchmark_05_hrnet_benchmark200; resolution=original; model_file=generated_models/grid_round/hrnet.py
grid_controller_011_07_kan_unet,UNet variants,kan_unet,21756196,21756196,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.3434969079663709,,0.4931292531557766,0.12916745245456696,benchmark200_ranked,source_run_id=r_kan_unet_kan_gradient_low_lr_444793a1de; smoke_run_id=r_grid_controller_011_07_kan_unet_smoke20; benchmark_run_id=r_benchmark_06_kan_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/kan_unet.py
grid_controller_011_08_mamba2d,Mamba variants,mamba2d,423114785,423114785,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_mamba2d_mamba2d_gradient_v3_best_bfd9bc29b4; smoke_run_id=r_grid_controller_011_08_mamba2d_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/mamba2d.py
grid_controller_011_09_mamba_attention,Mamba variants,mamba_attention,22135133,22135133,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.5840976184045029,,0.5915402937846308,0.10579885542392731,benchmark200_ranked,source_run_id=r_mamba_attention_expanded_gradient_lr5e4_ema_cosine_ea802137f7; smoke_run_id=r_grid_controller_011_09_mamba_attention_smoke20; benchmark_run_id=r_benchmark_07_mamba_attention_benchmark200; resolution=original; model_file=generated_models/grid_round/mamba_attention.py
grid_controller_012_00_fno2d,Spectral/Fourier operators,fno2d,96361057,96361057,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.33279950169903716,,0.44994671325124147,0.13562197983264923,benchmark200_ranked,source_run_id=r_fno2d_stable_default_l1_36d9904f82; smoke_run_id=r_grid_controller_012_00_fno2d_smoke20; benchmark_run_id=r_benchmark_00_fno2d_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/fno2d.py
grid_controller_012_01_fourier_unet,Fourier-UNet,fourier_unet,34201393,34201393,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6865019557823426,,0.6538332846379733,0.08725978434085846,benchmark200_ranked,source_run_id=r_fourier_unet_gradient_default_ed88b45871; smoke_run_id=r_grid_controller_012_01_fourier_unet_smoke20; benchmark_run_id=r_benchmark_01_fourier_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/fourier_unet.py
grid_controller_012_02_hrnet,High-resolution CNN/Transformer,hrnet,20138689,20138689,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.635827863483917,,0.6614869964584409,0.09585531055927277,benchmark200_ranked,source_run_id=r_hrnet_hrnet_l1_low_lr_045078c977; smoke_run_id=r_grid_controller_012_02_hrnet_smoke20; benchmark_run_id=r_benchmark_02_hrnet_benchmark200; resolution=original; model_file=generated_models/grid_round/hrnet.py
grid_controller_012_03_kan_unet,UNet variants,kan_unet,21756196,21756196,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.39231748574165215,,0.5213255119888134,0.12622499465942383,benchmark200_ranked,source_run_id=r_kan_unet_kan_l1_default_a29b5f2c95; smoke_run_id=r_grid_controller_012_03_kan_unet_smoke20; benchmark_run_id=r_benchmark_03_kan_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/kan_unet.py
grid_controller_012_04_mamba2d,Mamba variants,mamba2d,423114785,423114785,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_mamba2d_mamba2d_l1_low_lr_ed10a09867; smoke_run_id=r_grid_controller_012_04_mamba2d_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/mamba2d.py
grid_controller_012_05_mamba_attention,Mamba variants,mamba_attention,22135133,22135133,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.5945950326831453,,0.6023667942931702,0.10147479921579361,benchmark200_ranked,source_run_id=r_mamba_attention_mamba_attention_gradient_default_4205b0428b; smoke_run_id=r_grid_controller_012_05_mamba_attention_smoke20; benchmark_run_id=r_benchmark_04_mamba_attention_benchmark200; resolution=original; model_file=generated_models/grid_round/mamba_attention.py
grid_controller_012_06_multiscale_conv,Multi-scale CNN,multiscale_conv,75159889,75159889,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.7027617587573396,,0.6878976085837971,0.08564749360084534,benchmark200_ranked,source_run_id=r_multiscale_conv_gradient_default_ee2ec9518f; smoke_run_id=r_grid_controller_012_06_multiscale_conv_smoke20; benchmark_run_id=r_benchmark_05_multiscale_conv_benchmark200; resolution=original; model_file=generated_models/grid_round/multiscale_conv.py
grid_controller_012_07_nafnet,NAFNet,nafnet,2859313,2859313,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.009407308850515994,,0.15875196652078427,0.16046945750713348,benchmark200_ranked,source_run_id=r_nafnet_nafnet_gradient_low_lr_ema_d0b76c58d6; smoke_run_id=r_grid_controller_012_07_nafnet_smoke20; benchmark_run_id=r_benchmark_06_nafnet_benchmark200; resolution=original; model_file=generated_models/grid_round/nafnet.py
grid_controller_012_08_perceiver_io,Transformer/operator variants,perceiver_io,7082753,7082753,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,-3.323431164343231,,-2.768013659459832,0.3609486222267151,benchmark200_ranked,source_run_id=r_perceiver_io_expanded_l1_lr5e4_ema_cosine_c13643a78a; smoke_run_id=r_grid_controller_012_08_perceiver_io_smoke20; benchmark_run_id=r_benchmark_07_perceiver_io_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/perceiver_io.py
grid_controller_012_09_quadmamba,Mamba variants,quadmamba,338380833,338380833,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_quadmamba_expanded_gradient_lr5e4_ema_cosine_ab59bff9ca; smoke_run_id=r_grid_controller_012_09_quadmamba_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/quadmamba.py
grid_controller_013_00_kan_unet,UNet variants,kan_unet,21756196,21756196,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.3308631278143743,,0.47992109706297637,0.1269838958978653,benchmark200_ranked,source_run_id=r_kan_unet_kan_l1_low_lr_ema_e40c452e1b; smoke_run_id=r_grid_controller_013_00_kan_unet_smoke20; benchmark_run_id=r_benchmark_00_kan_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/kan_unet.py
grid_controller_013_01_mamba_attention,Mamba variants,mamba_attention,22135133,22135133,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.6185169820143475,,0.6166127139314879,0.10146956890821457,benchmark200_ranked,source_run_id=r_mamba_attention_mamba_attention_gradient_low_lr_ema_27f3543a46; smoke_run_id=r_grid_controller_013_01_mamba_attention_smoke20; benchmark_run_id=r_benchmark_01_mamba_attention_benchmark200; resolution=original; model_file=generated_models/grid_round/mamba_attention.py
grid_controller_013_02_multiscale_conv,Multi-scale CNN,multiscale_conv,75159889,75159889,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6692050542452834,,0.6766138986038026,0.0930832028388977,benchmark200_ranked,source_run_id=r_multiscale_conv_multiscale_gradient_cosine_b845acc69d; smoke_run_id=r_grid_controller_013_02_multiscale_conv_smoke20; benchmark_run_id=r_benchmark_02_multiscale_conv_benchmark200; resolution=original; model_file=generated_models/grid_round/multiscale_conv.py
grid_controller_013_03_nafnet,NAFNet,nafnet,2859313,2859313,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.003910652271155168,,0.19050952897287732,0.15833339095115662,benchmark200_ranked,source_run_id=r_nafnet_nafnet_l1_cosine_eedb8a04b7; smoke_run_id=r_grid_controller_013_03_nafnet_smoke20; benchmark_run_id=r_benchmark_03_nafnet_benchmark200; resolution=original; model_file=generated_models/grid_round/nafnet.py
grid_controller_013_04_perceiver_io,Transformer/operator variants,perceiver_io,7082753,7082753,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,-0.01723804018531494,,0.10836731235225383,0.15884116291999817,benchmark200_ranked,source_run_id=r_perceiver_io_perceiver_gradient_low_lr_ema_0268aa64f5; smoke_run_id=r_grid_controller_013_04_perceiver_io_smoke20; benchmark_run_id=r_benchmark_04_perceiver_io_benchmark200; resolution=original; model_file=generated_models/grid_round/perceiver_io.py
grid_controller_013_05_quadmamba,Mamba variants,quadmamba,338380833,338380833,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_quadmamba_quadmamba_gradient_cosine_696c5f9588; smoke_run_id=r_grid_controller_013_05_quadmamba_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/quadmamba.py
grid_controller_013_06_residual_spectral,Spectral/Fourier operators,residual_spectral,171032545,171032545,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_residual_spectral_gradient_cosine_5effd71d32; smoke_run_id=r_grid_controller_013_06_residual_spectral_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/residual_spectral.py
grid_controller_013_07_sac_mamba,Mamba variants,sac_mamba,16552777,16552777,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.5734837084611442,,0.5888128149577103,0.1000424176454544,benchmark200_ranked,source_run_id=r_sac_mamba_gradient_default_ae7c77d006; smoke_run_id=r_grid_controller_013_07_sac_mamba_smoke20; benchmark_run_id=r_benchmark_05_sac_mamba_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_mamba.py
grid_controller_013_08_sac_unet,UNet variants,sac_unet,133726297,133726297,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6503980092465975,,0.6485376348534355,0.09656252712011337,benchmark200_ranked,source_run_id=r_sac_unet_cosine_gradient_3c732ebfdc; smoke_run_id=r_grid_controller_013_08_sac_unet_smoke20; benchmark_run_id=r_benchmark_06_sac_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_unet.py
grid_controller_013_09_swin_unetr,Transformer/operator variants,swin_unetr,6859867,6859867,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.5209079786497282,,0.5752350951651501,0.11102283746004105,benchmark200_ranked,source_run_id=r_swin_unetr_expanded_gradient_lr5e4_ema_cosine_4566029f03; smoke_run_id=r_grid_controller_013_09_swin_unetr_smoke20; benchmark_run_id=r_benchmark_07_swin_unetr_benchmark200; resolution=original; model_file=generated_models/grid_round/swin_unetr.py
grid_controller_014_00_mamba_attention,Mamba variants,mamba_attention,22135133,22135133,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.5558454983973427,,0.6094294039899482,0.1058313176035881,benchmark200_ranked,source_run_id=r_mamba_attention_mamba_attention_l1_low_lr_0ce107a88f; smoke_run_id=r_grid_controller_014_00_mamba_attention_smoke20; benchmark_run_id=r_benchmark_00_mamba_attention_benchmark200; resolution=original; model_file=generated_models/grid_round/mamba_attention.py
grid_controller_014_01_multiscale_conv,Multi-scale CNN,multiscale_conv,75159889,75159889,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.6914165032806037,,0.6827060877348572,0.08784438669681549,benchmark200_ranked,source_run_id=r_multiscale_conv_multiscale_gradient_low_lr_4fc18f1358; smoke_run_id=r_grid_controller_014_01_multiscale_conv_smoke20; benchmark_run_id=r_benchmark_01_multiscale_conv_benchmark200; resolution=original; model_file=generated_models/grid_round/multiscale_conv.py
grid_controller_014_02_nafnet,NAFNet,nafnet,2859313,2859313,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.007229166695170819,,0.16831443459750872,0.1614493578672409,benchmark200_ranked,source_run_id=r_nafnet_nafnet_l1_low_lr_5bea2127fb; smoke_run_id=r_grid_controller_014_02_nafnet_smoke20; benchmark_run_id=r_benchmark_02_nafnet_benchmark200; resolution=original; model_file=generated_models/grid_round/nafnet.py
grid_controller_014_03_perceiver_io,Transformer/operator variants,perceiver_io,7082753,7082753,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,-3.323431164343231,,-2.778598377516048,0.3609486222267151,benchmark200_ranked,source_run_id=r_perceiver_io_perceiver_l1_cosine_d39551826b; smoke_run_id=r_grid_controller_014_03_perceiver_io_smoke20; benchmark_run_id=r_benchmark_03_perceiver_io_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/perceiver_io.py
grid_controller_014_04_quadmamba,Mamba variants,quadmamba,338380833,338380833,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_quadmamba_quadmamba_gradient_v3_best_e5a71264ae; smoke_run_id=r_grid_controller_014_04_quadmamba_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/quadmamba.py
grid_controller_014_05_residual_spectral,Spectral/Fourier operators,residual_spectral,171032545,171032545,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_residual_spectral_residual_spectral_gradient_low_lr_cda2a610d0; smoke_run_id=r_grid_controller_014_05_residual_spectral_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/residual_spectral.py
grid_controller_014_06_sac_mamba,Mamba variants,sac_mamba,16552777,16552777,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.5504824815951315,,0.5701046883641908,0.10506299883127213,benchmark200_ranked,source_run_id=r_sac_mamba_sac_mamba_gradient_cosine_ec270d764e; smoke_run_id=r_grid_controller_014_06_sac_mamba_smoke20; benchmark_run_id=r_benchmark_04_sac_mamba_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_mamba.py
grid_controller_014_07_sac_unet,UNet variants,sac_unet,133726297,133726297,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.6694873069451295,,0.6551143878687675,0.09310172498226166,benchmark200_ranked,source_run_id=r_sac_unet_expanded_l1_lr1e3_noema_nosched_04048c137e; smoke_run_id=r_grid_controller_014_07_sac_unet_smoke20; benchmark_run_id=r_benchmark_05_sac_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_unet.py
grid_controller_014_08_swin_unetr,Transformer/operator variants,swin_unetr,6859867,6859867,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.5208381241682825,,0.5795955824885688,0.1118713989853859,benchmark200_ranked,source_run_id=r_swin_unetr_swin_gradient_cosine_39a70acf1f; smoke_run_id=r_grid_controller_014_08_swin_unetr_smoke20; benchmark_run_id=r_benchmark_06_swin_unetr_benchmark200; resolution=original; model_file=generated_models/grid_round/swin_unetr.py
grid_controller_014_09_transolver,Transformer/operator variants,transolver,121316065,121316065,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.3812754296001394,,0.4892414594880853,0.11826130002737045,benchmark200_ranked,source_run_id=r_transolver_expanded_l1_lr5e4_ema_cosine_499fed1998; smoke_run_id=r_grid_controller_014_09_transolver_smoke20; benchmark_run_id=r_benchmark_07_transolver_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver.py
grid_controller_015_00_multiscale_conv,Multi-scale CNN,multiscale_conv,75159889,75159889,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1,200,1,0.6686959869872691,,0.6717802475165954,0.09179723262786865,benchmark200_ranked,source_run_id=r_multiscale_conv_multiscale_l1_default_902fb1db4d; smoke_run_id=r_grid_controller_015_00_multiscale_conv_smoke20; benchmark_run_id=r_benchmark_00_multiscale_conv_benchmark200; resolution=original; model_file=generated_models/grid_round/multiscale_conv.py
grid_controller_015_01_perceiver_io,Transformer/operator variants,perceiver_io,7082753,7082753,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,-3.323431164343231,,-2.778598377516048,0.3609486222267151,benchmark200_ranked,source_run_id=r_perceiver_io_perceiver_l1_low_lr_6afee0ed03; smoke_run_id=r_grid_controller_015_01_perceiver_io_smoke20; benchmark_run_id=r_benchmark_01_perceiver_io_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/perceiver_io.py
grid_controller_015_02_quadmamba,Mamba variants,quadmamba,338380833,338380833,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_quadmamba_quadmamba_l1_low_lr_c34a14be17; smoke_run_id=r_grid_controller_015_02_quadmamba_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/quadmamba.py
grid_controller_015_03_residual_spectral,Spectral/Fourier operators,residual_spectral,171032545,171032545,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_residual_spectral_residual_spectral_l1_ema_f9446dfe87; smoke_run_id=r_grid_controller_015_03_residual_spectral_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/residual_spectral.py
grid_controller_015_04_sac_mamba,Mamba variants,sac_mamba,16552777,16552777,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.58297680368672,,0.5752322157532741,0.10285912454128265,benchmark200_ranked,source_run_id=r_sac_mamba_sac_mamba_gradient_low_lr_ema_cfc81e53ea; smoke_run_id=r_grid_controller_015_04_sac_mamba_smoke20; benchmark_run_id=r_benchmark_02_sac_mamba_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_mamba.py
grid_controller_015_05_sac_unet,UNet variants,sac_unet,133726297,133726297,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.690088053020872,,0.6706325962117282,0.09174647182226181,benchmark200_ranked,source_run_id=r_sac_unet_sac_gradient_low_lr_ema_cc32f34221; smoke_run_id=r_grid_controller_015_05_sac_unet_smoke20; benchmark_run_id=r_benchmark_03_sac_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_unet.py
grid_controller_015_06_swin_unetr,Transformer/operator variants,swin_unetr,6859867,6859867,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1_gradient,200,1,0.5347373593992762,,0.572774960916391,0.11215144395828247,benchmark200_ranked,source_run_id=r_swin_unetr_swin_gradient_low_lr_b449625edd; smoke_run_id=r_grid_controller_015_06_swin_unetr_smoke20; benchmark_run_id=r_benchmark_04_swin_unetr_benchmark200; resolution=original; model_file=generated_models/grid_round/swin_unetr.py
grid_controller_015_07_transolver,Transformer/operator variants,transolver,121316065,121316065,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.32713522147089324,,0.4501525030551148,0.12374554574489594,benchmark200_ranked,source_run_id=r_transolver_transolver_gradient_cosine_ema_168a4acb3b; smoke_run_id=r_grid_controller_015_07_transolver_smoke20; benchmark_run_id=r_benchmark_05_transolver_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver.py
grid_controller_015_08_transolver_lite,Transformer/operator variants,transolver_lite,1023425,1023425,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,-1.2380936831822162,,-0.9079483755533466,0.223012775182724,benchmark200_ranked,source_run_id=r_transolver_lite_expanded_l1_lr5e4_ema_cosine_4f2af9508e; smoke_run_id=r_grid_controller_015_08_transolver_lite_smoke20; benchmark_run_id=r_benchmark_06_transolver_lite_benchmark200_retry1; resolution=retry1; model_file=generated_models/grid_round/transolver_lite.py
grid_controller_015_09_ufno,Spectral/Fourier operators,ufno,242225153,242225153,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,20,1,,,,,formal_param_cap_skipped,source_run_id=r_ufno_gradient_cosine_7d2f857e69; smoke_run_id=r_grid_controller_015_09_ufno_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/ufno.py
grid_controller_016_00_multiscale_conv,Multi-scale CNN,multiscale_conv,75159889,75159889,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.6785847406788731,,0.6804974319171877,0.0897085964679718,benchmark200_ranked,source_run_id=r_multiscale_conv_multiscale_l1_low_lr_ema_58985c3422; smoke_run_id=r_grid_controller_016_00_multiscale_conv_smoke20; benchmark_run_id=r_benchmark_00_multiscale_conv_benchmark200; resolution=original; model_file=generated_models/grid_round/multiscale_conv.py
grid_controller_016_01_residual_spectral,Spectral/Fourier operators,residual_spectral,171032545,171032545,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,20,1,,,,,formal_param_cap_skipped,source_run_id=r_residual_spectral_residual_spectral_l1_low_lr_2ac6c3d96b; smoke_run_id=r_grid_controller_016_01_residual_spectral_smoke20; smoke20 passed but benchmark200 skipped by formal 150M cap; skip_limit=150000000; model_file=generated_models/grid_round/residual_spectral.py
grid_controller_016_02_sac_mamba,Mamba variants,sac_mamba,16552777,16552777,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.6238163080978557,,0.5815095686970085,0.1005902886390686,benchmark200_ranked,source_run_id=r_sac_mamba_sac_mamba_l1_low_lr_fbf8d2de3d; smoke_run_id=r_grid_controller_016_02_sac_mamba_smoke20; benchmark_run_id=r_benchmark_01_sac_mamba_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_mamba.py
grid_controller_016_03_sac_unet,UNet variants,sac_unet,133726297,133726297,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.001,masked_l1_gradient,200,1,0.6738266918188305,,0.6511662440786952,0.09357427805662155,benchmark200_ranked,source_run_id=r_sac_unet_sac_gradient_v3_success_25efe06cab; smoke_run_id=r_grid_controller_016_03_sac_unet_smoke20; benchmark_run_id=r_benchmark_02_sac_unet_benchmark200; resolution=original; model_file=generated_models/grid_round/sac_unet.py
grid_controller_016_04_swin_unetr,Transformer/operator variants,swin_unetr,6859867,6859867,Grid standard gridded inputs; architecture-specific processing inside generated wrapper,not separately recorded in ledger; see model_file,0.0005,masked_l1,200,1,0.5264850517336384,,0.5741363350986675,0.1117720827460289,benchmark200_ranked,source_run_id=r_swin_unetr_swin_l1_low_lr_ema_fd192ee62f; smoke_run_id=r_grid_controller_016_04_swin_unetr_smoke20; benchmark_run_id=r_benchmark_03_swin_unetr_benchmark200; resolution=original; model_file=generated_models/grid_round/swin_unetr.py
